Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,Complexity Average,Owned Users,Strategy,Thematic,Children,Party,Abstract,War,Family,Customizable
2015.0,2,5,60,13,218,6.44,1.83,1055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978.0,2,2,120,12,178,6.64,3.08,745.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1992.0,2,10,45,10,227,6.33,1.13,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,2,4,15,6,175,6.52,1.08,228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017.0,4,8,80,12,269,6.28,2.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,1,1,75,12,81,7.55,2.14,162.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2015.0,2,4,60,13,157,7.0,2.3,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,38,15,12,287,6.15,1.0,531.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015.0,2,5,90,12,143,6.79,3.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998.0,2,4,20,4,353,6.1,1.05,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,1,8,90,12,175,6.47,2.0,430.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,4,45,12,110,7.07,2.0,215.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018.0,2,4,30,8,131,6.98,1.5,251.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,1,2,90,12,112,7.07,1.79,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,1,6,120,14,196,6.66,2.4,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,4,45,10,118,7.14,2.25,150.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1980.0,2,2,10,8,212,6.75,1.84,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,2,4,20,8,186,6.5,2.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013.0,3,5,60,12,183,6.53,3.3,447.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013.0,2,4,150,14,147,7.4,2.76,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,3,5,20,8,190,6.44,1.0,473.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,1,2,40,13,131,6.75,2.1,397.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019.0,2,4,35,13,136,6.85,2.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,2,60,14,95,7.32,0.0,344.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2008.0,2,6,90,10,150,6.67,1.81,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002.0,2,6,60,18,477,5.98,1.46,973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,1,2,90,10,83,8.26,2.64,238.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017.0,2,2,10,12,136,6.87,1.89,408.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1984.0,2,6,240,14,151,6.65,2.33,470.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2008.0,2,2,45,0,112,7.04,2.05,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,4,15,6,165,6.59,1.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995.0,1,2,600,12,174,6.53,2.61,480.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1994.0,3,7,360,12,80,7.46,4.19,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,2,360,0,96,7.38,3.3,711.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015.0,2,4,90,13,308,6.28,2.67,1046.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,1,4,120,0,64,8.31,2.33,157.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019.0,2,8,240,14,79,9.31,4.36,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,2,60,10,104,7.46,2.0,235.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018.0,2,2,30,10,64,8.32,2.5,297.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007.0,2,5,45,8,383,6.04,1.25,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987.0,1,1,60,10,714,5.87,1.92,1193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,2,2,10,8,181,6.48,2.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995.0,1,6,90,0,78,7.55,3.1,309.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,2,2,240,12,151,6.72,2.79,722.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2009.0,2,2,300,12,171,6.7,2.88,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,2,4,60,12,80,7.75,2.0,368.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017.0,2,6,30,11,184,6.79,1.14,500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007.0,2,6,45,10,538,5.88,1.75,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,1,1,240,12,58,8.43,3.67,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,3,8,60,12,149,6.87,2.64,195.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2009.0,3,99,15,12,296,6.2,1.22,513.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017.0,2,5,60,13,140,6.83,2.0,598.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,2,5,45,10,163,6.55,2.5,291.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016.0,3,6,45,0,108,7.27,1.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,2,4,60,14,107,7.49,2.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,2,10,90,14,91,7.69,1.63,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,2,2,90,8,339,6.09,1.82,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,2,4,90,14,131,6.75,2.8,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,3,5,120,12,99,7.07,3.33,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,3,4,90,12,200,6.37,3.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,3,6,40,12,132,6.96,1.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,2,2,30,0,126,7.59,3.26,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,2,6,25,8,299,6.16,1.44,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,2,2,360,12,84,7.51,4.5,149.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012.0,2,4,60,10,142,6.71,2.82,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,2,2,25,9,52,8.65,3.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,2,2,180,0,188,6.5,2.74,466.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,3,8,30,8,79,8.15,1.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,2,2,180,12,114,7.09,2.5,256.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1998.0,2,5,45,9,263,6.17,2.16,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,2,30,0,148,6.72,1.86,620.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012.0,2,4,15,10,306,6.16,1.5,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,2,5,300,0,184,6.57,3.33,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,1,4,20,8,83,7.39,2.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994.0,2,2,60,12,173,6.5,2.14,345.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014.0,3,8,35,10,128,6.8,1.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,2,2,30,15,223,6.29,1.45,419.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2009.0,2,7,90,14,215,6.32,2.75,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,2,4,10,5,166,6.5,1.12,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,2,4,45,10,260,6.19,1.83,441.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,4,30,8,118,6.86,2.2,208.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019.0,2,4,90,13,210,6.57,2.6,694.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015.0,2,5,60,12,232,6.32,2.14,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990.0,4,6,30,10,159,6.55,1.83,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,1,4,15,8,627,5.85,1.06,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,1,1,130,10,152,6.58,1.25,713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,4,25,5,255,6.17,1.13,484.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019.0,2,6,45,13,100,7.21,1.5,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,2,5,30,10,239,6.22,2.04,379.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019.0,1,4,100,12,113,7.1,3.63,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,3,8,40,8,183,6.68,1.0,324.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,1,2,90,0,82,8.13,3.87,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992.0,2,4,60,9,425,6.12,1.6,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,3,6,60,12,149,6.74,2.41,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,3,8,60,10,455,5.97,1.75,693.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1991.0,2,2,240,0,92,7.39,3.2,355.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,2,5,90,14,110,7.93,3.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,3,5,120,12,189,6.45,2.11,355.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015.0,2,4,30,10,129,6.87,2.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975.0,2,4,60,10,267,6.26,1.16,516.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017.0,1,4,120,12,125,7.35,2.75,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,2,5,30,7,571,5.87,1.28,869.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2009.0,1,2,240,12,95,7.22,2.82,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,4,90,10,78,7.59,3.14,170.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015.0,2,4,40,8,409,6.0,1.83,926.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020.0,3,6,30,14,76,7.76,1.4,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992.0,2,2,360,12,136,6.99,3.77,478.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014.0,1,2,45,12,71,8.1,2.29,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,2,4,20,8,702,5.82,1.51,1782.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019.0,2,2,90,14,100,8.55,3.23,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,2,5,30,12,90,7.53,3.78,146.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011.0,2,5,60,14,161,6.78,1.91,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,3,8,90,14,134,6.73,1.25,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,2,5,60,12,172,6.45,2.38,208.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019.0,2,6,90,13,162,6.84,2.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,3,6,45,10,182,6.43,2.0,498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,2,2,1800,12,194,6.45,2.72,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,2,4,20,8,835,5.83,1.31,1897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,1,4,45,9,174,6.43,2.67,335.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2002.0,2,2,60,12,100,7.4,2.74,311.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1994.0,1,4,300,12,192,6.53,3.39,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,3,8,20,8,355,6.03,1.25,759.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1992.0,2,5,30,6,1008,5.76,1.14,1571.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018.0,2,2,60,14,97,7.17,2.5,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,1,1,20,10,180,6.5,1.86,459.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014.0,2,4,20,10,659,5.83,1.63,1664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,4,30,20,10,214,6.26,1.07,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,1,4,45,7,306,6.1,1.94,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983.0,2,2,300,12,178,6.57,3.91,670.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1954.0,2,6,45,8,7331,5.7,1.25,14944.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992.0,2,2,360,12,135,6.75,3.27,381.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014.0,2,5,90,14,221,6.48,2.62,686.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012.0,2,6,30,9,147,6.64,1.91,217.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019.0,2,5,45,8,77,8.09,2.4,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,1,4,120,8,266,6.22,1.71,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993.0,2,8,60,12,522,5.95,1.59,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,2,2,240,12,113,7.06,3.33,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,3,5,90,14,290,6.16,3.12,839.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015.0,2,4,90,12,159,6.54,2.78,450.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012.0,2,4,75,12,260,6.2,2.33,529.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2004.0,2,4,30,12,198,6.43,1.5,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,6,60,16,575,5.9,1.54,1270.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2004.0,2,4,30,12,282,6.12,2.09,685.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,2,4,45,12,709,5.81,2.26,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,2,4,60,10,102,7.4,2.25,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,1,1,30,0,118,7.21,2.17,277.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1993.0,2,10,60,10,204,6.35,1.65,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,12,30,8,195,6.4,1.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,4,120,12,168,6.66,2.88,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,2,4,90,13,240,6.35,2.89,762.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.0,4,5,120,16,60,8.04,2.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,6,30,6,137,6.79,1.0,252.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,1,4,75,12,231,6.32,2.44,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,2,2,25,0,122,7.08,2.57,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,3,6,25,8,326,6.04,1.5,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,4,10,30,12,96,7.13,1.13,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016.0,2,2,70,10,88,7.7,2.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,2,5,60,8,110,7.07,2.33,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,2,5,75,12,236,6.24,2.75,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,2,4,120,12,192,6.54,3.2,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,1,4,45,10,73,7.97,1.33,219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,2,2,30,8,288,6.11,1.42,464.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1988.0,2,2,20,10,172,6.54,1.78,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,4,60,10,171,6.5,1.75,516.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1973.0,2,2,90,10,221,6.38,2.59,729.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2009.0,1,6,25,0,117,6.85,2.17,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,1,2,180,16,124,6.89,3.47,562.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020.0,2,2,35,12,83,8.03,2.67,175.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2015.0,2,3,600,0,62,8.19,3.56,223.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1985.0,2,6,120,12,416,5.99,2.06,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993.0,3,5,60,12,202,6.32,2.74,338.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015.0,2,4,40,14,246,6.27,1.74,345.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,2,2,180,13,63,8.14,2.75,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,6,40,8,125,6.73,1.5,265.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021.0,1,4,30,12,112,7.66,2.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,2,2,60,9,98,7.15,2.33,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,4,30,10,133,6.69,1.17,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,1,0,60,12,80,7.49,2.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,3,5,90,13,75,7.5,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,3,8,20,14,194,6.52,1.5,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,2,2,60,16,161,6.52,2.33,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,7,30,8,130,6.91,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,5,20,5,273,6.1,1.13,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,2,8,180,13,89,8.5,2.0,263.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2003.0,2,2,30,8,155,6.55,2.2,263.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011.0,2,4,5,14,224,6.35,1.14,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,2,225,0,77,7.61,3.14,280.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012.0,2,3,20,8,193,6.39,1.54,659.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011.0,2,7,20,10,412,5.99,1.29,733.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995.0,2,4,45,8,386,6.05,1.88,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994.0,1,2,600,0,82,7.55,3.21,276.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2002.0,2,2,30,8,438,5.99,1.71,1021.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2010.0,1,2,55,10,108,6.94,2.79,183.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020.0,1,4,30,14,213,6.32,1.43,1721.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995.0,1,2,180,0,112,7.06,3.92,391.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,3,6,10,12,363,6.05,1.5,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,2,2,180,0,104,6.97,1.88,290.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2010.0,2,10,120,12,99,7.45,2.75,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,2,4,120,14,105,7.35,2.0,268.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2004.0,2,8,120,12,144,6.69,2.78,322.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1972.0,1,2,120,12,97,7.25,2.08,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,2,5,85,8,105,7.22,2.14,223.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1991.0,2,6,30,8,194,6.34,1.48,361.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1974.0,2,6,180,13,207,6.47,2.56,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,1,4,240,13,77,8.5,3.86,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018.0,2,6,40,14,106,7.3,1.5,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004.0,0,0,0,12,52,8.59,4.86,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982.0,2,8,120,13,142,6.88,2.07,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,2,8,45,12,86,7.32,2.71,215.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005.0,2,2,120,12,95,7.15,3.24,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,2,4,45,10,214,6.27,1.93,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,1,4,45,8,126,6.9,1.6,237.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016.0,1,6,40,8,109,7.1,1.8,291.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017.0,2,6,15,8,163,6.69,1.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,1,5,45,14,148,6.79,2.2,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,1,5,45,14,94,7.5,2.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,2,45,10,100,7.08,2.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,2,16,15,7,130,6.73,1.14,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,2,6,30,8,236,6.33,1.33,479.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2006.0,2,6,30,6,176,6.46,1.09,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,1,2,420,0,74,7.7,1.5,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,2,2,30,12,72,7.54,0.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,2,30,12,117,6.91,2.33,249.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011.0,3,6,90,13,174,6.73,2.88,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,1,1,15,8,184,6.52,2.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,3,5,20,8,734,5.86,1.21,1623.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,2,0,0,55,8.51,4.5,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,1,4,150,16,91,7.91,3.5,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,6,120,8,143,6.96,2.2,301.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018.0,1,1,15,10,89,7.76,1.67,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,2,4,120,13,76,8.13,2.89,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,4,120,14,127,6.78,2.5,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,2,5,20,8,288,6.15,1.5,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,3,6,45,8,164,6.58,2.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,2,2,180,12,80,7.66,3.64,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
